# Constructed from biom file																														
#OTU ID	C021-S239-L001	C022-S245-L001	C002-S256-L001	C003-S262-L001	C001-S250-L001	C041-S228-L001	C011-S268-L001	C023-S251-L001	C043-S240-L001	C052-S252-L001	C051-S246-L001	C053-S258-L001	C042-S234-L001	C031-S257-L001	C012-S227-L001	C013-S233-L001	T011-S235-L001	C033-S269-L001	W011-S259-L001	T021-S241-L001	W012-S265-L001	T041-S253-L001	T031-S247-L001	W021-S271-L001	C061-S264-L001	C063-S229-L001	W031-S236-L001	W022-S230-L001	C062-S270-L001	W032-S242-L001
d879912eaf7a817392b824d0601810a1	15	2	0	0	0	4	6	15	0	5	2	9	0	15	44	28	0	9	2	0	1	0	0	4	1	0	2	9	2	1
88b87520915425abb73f9822f5991c2f	15	0	0	0	0	6	2	29	10	0	3	0	0	0	16	11	0	14	0	0	0	0	0	2	0	0	0	2	19	1
5ee186ec38dbf5f8b4eba588196d3e76	15	0	0	0	0	3	0	7	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
d2701c6c1d355c5b11433ef560bef5c7	15	0	0	0	0	25	0	0	74	0	4	0	0	0	0	0	0	2	0	0	1	0	0	0	137	0	0	0	0	0
e27b2962f113efd4eb3234ccdc2efae1	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
8d57514873f28b33f006b76a63752a9e	14	10	0	0	0	20	12	51	32	0	0	2	0	3	92	10	0	12	0	0	1	0	0	0	0	0	0	0	0	0
9b2ec09c39bba3dcf33bc4e5d436955b	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
920ac5925cfc707cca09e0bac429b350	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
672915700a6a573835217b3ed3e601b0	14	2	0	0	0	1	0	8	46	3	16	10	0	0	0	2	0	24	2	0	1	0	0	1	11	1	1	2	2	0
2f2ceb7e6675c1ae549c80cddd0b81bf	14	0	0	0	0	12	0	7	12	0	0	0	0	0	18	4	0	0	0	0	0	0	1	0	14	0	0	0	0	0
04b0cce57f07d800b67651a18958ee38	14	2	0	0	0	6	26	32	21	35	8	2	0	7	18	17	0	156	0	0	0	0	0	0	41	0	4	4	1	0
782c7f27e8a97111d45be089ced8f2d5	14	0	0	0	0	8	8	20	20	1	0	26	3	0	49	111	0	13	0	0	2	0	0	2	1	0	0	13	21	4
de2a01f46f5ee420216443e4aadbbd5b	14	0	0	0	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0
e0c701b2cdb03accdf91950dc5ed829b	14	0	0	0	0	2	0	0	22	10	15	7	0	0	0	0	0	3	0	0	0	0	0	6	125	0	2	5	5	2
1189f0857ee9c74e794cc21141002e5d	14	0	0	0	0	7	0	13	52	1	0	0	0	0	4	24	0	47	0	0	2	0	0	2	1	0	0	0	4	1
857783d8309378c3a971603cdcfbc83b	14	6	0	0	0	5	0	17	7	3	3	1	0	10	0	13	0	1	0	0	0	0	0	2	2	0	3	5	0	7
9c2112b620f1e4cba4c0c7ec5bf44957	14	0	0	0	0	0	0	11	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
900f6c9aa0b4f682bd2d215ed7aebfe4	14	2	0	0	0	9	9	25	6	4	0	7	0	56	20	53	0	5	2	0	4	0	0	3	2	5	3	11	1	3
73f79dbf1b3c79c24533db1e7e90cffb	14	0	0	0	0	5	0	0	25	0	0	0	1	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0
a7b0421889f60d49d757ec099aedf1c2	13	17	0	0	0	5	0	37	2	12	5	4	0	12	0	14	0	17	1	0	1	0	0	1	2	0	1	0	0	0
e5fe57a9dfc9dd870d6b7b411a695ff6	13	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
530843fd84949cbac0e9b7e63fd9c3ac	13	5	0	0	0	12	0	15	22	93	4	45	27	0	0	7	0	5	6	0	0	0	0	3	13	0	0	13	49	4
69cc175ff7092494c4360a0b9d24468a	13	0	0	0	0	2	0	10	23	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5268a038f78c76bad880878cfbcfcd8c	13	1	0	0	0	0	1	6	0	0	0	0	0	1	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210704ed452784baeae55cbf1ae87054	13	1	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ad9d6d2529c69f35a6689acc8ec958d0	13	0	1	0	0	35	4	3	38	7	7	7	0	0	10	18	1	8	0	0	0	0	0	0	0	0	0	1	7	3
cda70d699983408b210e5fad5d0f05b1	13	0	0	0	0	3	0	2	3	0	1	0	0	0	0	6	0	16	0	0	0	0	0	0	3	0	0	1	0	0
658d7eca9ddf7724686bf05150ef9129	13	4	0	2	0	5	18	10	0	2	0	2	4	5	38	5	0	2	0	0	4	0	0	5	0	6	4	5	10	8
7e03fc0376710841aea5c63ac8de6ae4	13	0	0	0	0	10	0	5	88	0	0	3	0	0	0	8	0	19	0	0	0	0	0	0	0	0	0	7	0	5
c03d47bed299d3eb8201cbdaf7054677	13	38	0	1	0	5	0	55	18	12	26	23	5	33	0	13	4	55	4	0	4	0	0	1	16	0	2	8	4	2
fe338bf3f0e7b6dce5755cb02e21cdd3	13	0	0	0	0	2	0	5	38	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	7	0	0	1	0	0
0b2f8cdd917a9fdcf4040ccb2729dad7	13	0	0	1	0	0	0	0	0	0	0	1	0	0	7	9	0	3	0	0	1	0	0	0	0	0	1	5	0	0
e97b01f4dc9471fe1c8ba363201316b7	13	0	0	0	0	28	1	12	2	13	0	16	0	0	0	26	0	9	8	0	12	0	0	6	0	0	14	50	61	62
ed5c9c035561a0914f5cf0094cf1492a	13	0	27	6	2	6	22	0	0	59	3	29	15	0	8	37	2	18	27	0	26	0	0	34	2	23	69	47	170	106
0278f684757b3c1b1fff1998f5cd4d30	13	29	0	0	0	30	0	22	36	47	15	1	0	123	0	4	0	130	0	0	0	0	0	6	89	84	2	12	0	0
4a6df9d01ebfca04c6d2dc1a3716b1a8	13	0	0	5	0	35	16	19	66	36	5	37	24	0	45	43	8	21	0	0	3	0	0	3	3	8	5	8	47	2
b69bd0d680ada2a82aeafc7115ef89c5	13	0	0	0	0	11	2	11	7	1	0	8	0	0	9	19	0	6	0	0	0	0	0	1	8	0	0	1	16	5
a7b1f373ed7273970600e6e14864dd04	13	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d050d04110d392cf2a490f5d2251bffb	12	2	0	0	0	12	0	21	18	7	11	3	0	7	0	13	0	44	0	0	0	0	0	0	25	0	0	0	3	0
59f4f2d7ad71ca00dfbe5e0e2a0e84be	12	107	0	0	0	0	24	204	0	0	33	0	2	81	154	93	0	0	0	0	0	0	0	0	0	108	0	0	0	0
80f22ae66d93abe02a2410ba8162abb5	12	0	0	0	0	1	3	25	2	1	2	0	4	14	15	19	0	2	1	0	1	0	0	0	3	0	0	0	0	0
cd6d2b81226dff5c6b6a56f6f65fc5de	12	4	19	5	1	4	25	4	0	1	0	14	17	0	11	9	11	15	0	0	0	0	0	0	0	0	6	3	35	2
85ca95441e312234da82fe8ce5010358	12	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a0fa130ccc26e04e6f7a9f130e020ad0	12	3	5	5	0	12	6	3	1	7	0	1	0	7	8	15	1	2	0	0	2	0	0	0	2	0	3	2	4	2
bc90ab0c3be5154183d72becb47ec38f	12	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ce29c127a7f1ff86c5b7130b8200dee	12	0	0	0	0	11	0	0	13	0	0	3	0	0	13	0	0	2	0	0	0	0	0	2	0	0	1	2	0	0
c769b850b137b2de12569fb66ae8d676	12	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0
fcb48dbd76d3dad3b70d97471c0419a7	12	0	0	0	0	1	0	22	42	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
b956a6283aa4f590d72403b9f231d4c5	12	0	0	0	0	0	1	1	0	0	0	0	0	4	1	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0
8eea04880cb04aa796d3716e9ab54b7b	12	6	1	0	3	10	11	10	6	20	0	0	0	0	16	11	0	16	0	0	0	0	0	0	0	0	0	0	42	2
796be74284646a2796e3a19035215e30	12	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
1b6e697c17cacba4b7d66dd48a5edf41	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
83a380f7b2f9ab88ae3959a0f99a4f45	12	0	0	0	0	13	0	8	79	1	2	4	0	1	0	0	0	10	0	0	0	0	0	1	38	0	0	1	1	0
206064331fc706b2d47df05f77d8d3ee	12	2	14	0	6	6	3	7	1	17	2	0	0	9	3	5	9	18	1	0	0	0	0	1	0	0	3	0	0	1
e1e20f408c7d8e7c1e452c17ce59539f	12	0	4	0	0	18	0	0	14	0	0	0	0	0	55	0	3	34	0	0	6	0	0	0	0	0	0	3	4	0
d3eca56f4531a3f43be0a8d123ded558	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7d3917afcd613f9abb804767ec35c28c	12	1	5	0	4	0	10	11	2	15	1	7	4	8	6	8	5	8	1	1	5	0	0	14	9	0	1	36	0	12
299f8ee3ad6346c099dd4e64e1db55c8	12	3	0	0	0	10	0	14	57	1	0	17	0	1	0	1	0	38	2	0	0	0	0	3	11	0	1	7	0	0
d898c4fe9d973040b05278912c9ae075	12	30	20	2	2	3	9	12	0	16	7	11	5	16	10	0	0	36	0	0	0	0	0	0	0	0	2	0	3	7
828f0a9f853de41a9dcab408736dc9e4	12	0	0	0	0	7	0	9	37	0	3	0	0	1	23	2	0	0	1	0	0	0	0	0	15	0	0	0	0	1
0a1f72f306de3355c7010168d8fc4c92	12	0	0	0	0	6	0	11	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
c40a2329664832c55d962f84d4d65953	12	8	0	0	0	0	3	8	8	10	4	1	0	6	2	5	1	1	0	0	0	0	0	1	0	0	0	6	5	2
e6c19e3936d358f81bdfd6bae03f4953	11	0	0	0	0	0	1	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0f7957cd58120feea8f61e01fed20ae2	11	0	0	0	0	5	0	0	0	21	0	0	0	60	0	0	0	6	0	0	0	0	0	0	0	23	0	0	0	0
55847196783e5d1fdb2942be83b8eca4	11	2	0	0	0	55	7	8	0	19	1	3	1	70	3	5	0	5	0	0	6	0	0	2	57	3	7	17	2	3
c6cf0fce52bc8dca0068105309c8ae1e	11	0	0	0	0	3	0	0	3	0	2	0	1	0	3	1	0	10	0	0	0	0	0	0	15	17	0	4	0	0
3dac847e4668b437de9ba80fc6da1f2d	11	0	2	0	0	0	0	15	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	8	0	0
0067931c3b1fc76d9b6f98f7a74d51ad	11	20	0	3	9	10	11	20	0	13	2	3	5	9	49	7	6	3	0	1	2	1	1	0	4	0	6	10	0	15
1be66cbbaaac355b28ce070bf079c7f9	11	15	0	0	0	1	0	18	0	1	0	0	0	11	0	8	1	0	0	0	0	0	0	0	3	0	0	0	1	0
15c7f175504a3eecdcb70a1734488ae3	11	0	0	0	0	0	0	56	55	1	0	0	0	0	101	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0
ca02418c562759a6f00b220dc346bf33	11	1	0	0	0	23	1	29	35	7	27	31	0	5	9	23	0	31	0	0	0	0	0	2	83	50	0	14	12	0
31b72ec1f96a023dbc5d0466ce7c6aa5	11	0	0	0	0	12	0	12	43	1	2	0	0	0	18	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0
34273b5f1ee9f506f0cabacbf7196af4	11	1	0	0	0	0	0	7	3	0	1	0	0	4	1	3	0	1	0	0	0	0	0	0	2	0	0	0	0	0
ae1dcf84eb14dbe5e25b8aeecb9c47c1	11	2	0	0	0	9	7	22	4	9	4	6	0	5	5	0	0	20	0	0	1	0	0	8	1	0	5	28	0	0
f630e6dbf7f0632b44c9fcf209988b91	11	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e0765dde8975d70afa8a0bc1529eba85	11	0	0	0	0	2	0	6	39	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	3	0
be73631bd7784044319ffecb3abcbb0b	11	0	0	0	0	4	0	2	29	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	24	2	0	0	0	0
173c1e36c572208111845c5a9992cc90	11	0	0	0	0	4	0	17	3	8	1	7	0	3	12	11	0	22	4	0	4	0	0	0	0	1	11	13	4	10
67d6e7d0f6d6011a74593cfa7515010d	11	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1
f537c8bbce70e9987378042249782197	11	0	0	0	0	0	0	6	1	3	0	3	0	6	5	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0
f51cff539634883e5ae40a7dade33d7f	11	35	0	0	0	5	1	42	4	17	8	2	0	37	5	11	0	23	0	0	0	0	0	0	18	28	3	1	1	0
fb221fa1a69e2335738784b89274a0cd	11	0	0	0	0	3	0	23	51	0	14	8	0	0	29	16	0	35	0	0	0	0	0	1	82	0	0	9	1	0
df8d21d1df36bfb8f9b179b97faa29ac	11	5	0	0	0	2	0	4	19	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
279fa4e41744bfa1fd30dd5ac90f79d9	11	1	12	0	0	2	0	9	0	0	0	0	0	2	0	3	0	0	2	0	2	3	1	3	0	0	0	2	0	0
292d16f400ee6647504aa54935277466	11	0	0	0	6	1	1	8	4	0	0	13	0	0	20	29	0	2	0	0	0	0	0	0	0	0	1	2	4	4
73f057e1ebc2563abadf2c9307b444bf	11	0	0	0	0	3	16	25	25	0	0	0	0	0	27	8	0	23	0	0	0	0	0	0	0	0	0	6	0	3
d7a062a6d98924a07afb54e9ef638cd1	11	0	0	0	0	6	1	1	0	3	1	0	0	0	1	19	0	0	0	0	0	0	0	6	2	0	2	0	6	1
f7adccd18bdfd4884d97184f95baf6b4	10	39	55	35	51	27	2	26	11	7	5	6	13	2	0	48	54	0	0	0	0	0	0	0	0	0	0	0	0	43
0376dfc4937cd6d12b0622f744cfeb22	10	0	0	0	0	2	1	2	2	0	0	0	0	0	9	18	0	1	0	0	0	0	0	0	0	0	0	1	3	2
dd6122d2cf65ac927f950d2d3e70aaa5	10	0	0	0	0	3	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ec049dfef876194858913b5c49cc0daa	10	0	0	0	0	6	0	10	0	0	0	0	0	0	3	12	0	4	0	0	0	0	0	0	0	0	0	3	0	0
6b183f4b5fce4bc5fabc51d01a807dd4	10	0	0	0	0	13	0	29	13	0	2	0	0	0	0	17	0	25	0	0	0	0	0	2	6	0	0	0	0	0
61c69b10d8600367b16ee3c748d557f0	10	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0
db14a061961cbb9741d77cacf419802f	10	0	0	0	0	13	0	8	27	5	2	4	0	0	2	19	0	7	0	0	0	0	0	1	2	0	0	0	2	0
cd11cc2e61320ed3664fd85c632bfd5a	10	0	0	0	0	0	0	0	0	0	0	3	0	0	0	14	0	0	0	0	0	0	0	0	0	0	1	0	0	3
64e183d3c2a87527f2416d964bc43a46	10	0	0	0	0	0	0	3	0	1	0	4	1	0	0	3	0	0	0	0	0	0	0	2	0	0	3	3	0	0
c0561f5cfd22f55cc1d15cd0c5c6a816	10	4	0	1	0	2	0	23	16	10	1	10	12	6	1	22	0	83	1	0	1	0	0	6	13	7	2	10	5	3
3fd0726279fb670feb3171ae8c68f46d	10	0	1	0	0	34	8	55	81	14	20	35	20	0	29	40	0	63	2	0	3	0	0	7	37	0	0	27	4	8
49e0c268c3f59c309ad19c69acf1868a	10	0	0	0	0	1	1	1	4	0	0	0	1	3	1	0	0	33	0	0	1	0	0	0	0	0	0	0	0	0
35acd07a9170cb96c1cde33b8ed7efad	10	0	0	0	0	20	7	11	75	5	0	0	0	0	29	22	0	35	1	0	1	0	0	0	0	0	0	0	41	7
5f7d0c35eebf01d1eb27bd09f323f0de	10	2	0	0	0	0	0	26	1	4	4	6	0	1	0	6	0	1	0	0	0	0	0	5	0	0	0	12	1	1
1abf2d7ab97957644d8976656e2fe850	10	0	0	0	0	26	0	30	95	0	0	2	0	0	0	2	0	30	0	0	0	0	0	0	0	0	0	1	0	0
9498871829c2ad0b025923b0af37ebf5	10	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6aef34135a973ddac9abb5d49ca4407e	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6ec753d8b4c7e53ddc126d5c201dede5	10	0	0	0	0	22	0	4	104	0	0	4	0	0	4	0	0	19	0	0	0	0	0	0	4	0	0	1	0	0
f936eacdc18d28d6e3cd12ee3597c428	10	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
934def61d8903d5e8b858efba4228aee	10	0	0	0	0	13	0	62	21	7	0	1	0	0	0	81	0	19	0	0	0	0	0	4	0	0	0	9	0	0
63c8b1e98c8d86a88e346937ffde1ff5	10	0	0	0	0	3	1	0	4	0	0	0	2	0	0	2	0	18	2	0	3	0	0	0	0	0	2	1	1	4
f37d7422c4b207b6e890668db40e1e94	10	0	0	0	0	0	5	16	10	6	0	7	4	0	14	21	0	0	0	0	0	0	0	3	1	0	2	3	25	4
60e2d968f9e93260c7709be77a4ab6a6	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1b9ae4c61b4aebfdd186a506ff2ff4db	10	0	0	1	1	0	1	1	0	1	2	2	0	0	0	1	0	9	0	0	0	0	0	0	0	0	9	3	0	7
c50dfbd47d6a55ffcbf5c2887d7c3064	10	0	0	0	0	1	0	2	4	10	5	3	1	0	50	0	0	1	0	0	0	0	0	2	0	0	0	41	0	5
a8958702efc6127f115a3439a3aa6063	10	0	0	0	0	10	0	39	28	3	43	0	2	2	65	18	0	7	0	0	0	0	0	0	13	10	1	14	3	0
32a9ae416a63b249acfcb3ccdee5d018	10	0	0	0	0	12	1	42	36	0	0	0	0	0	63	4	0	9	0	0	0	0	0	0	0	0	1	0	0	3
0c5683c0c2b4280a6b72c2998e21b051	10	0	0	0	0	0	3	8	0	0	0	0	0	1	1	3	0	8	1	0	0	0	0	0	1	0	5	3	0	3
b84db025b1d97eb411e06f420d92ad58	10	0	0	0	0	0	1	2	0	0	1	0	0	0	1	3	0	9	0	0	0	0	0	0	0	0	0	2	0	0
b827499a0c9367405d60e9fab0cfcf1c	10	0	0	2	0	4	2	6	0	2	1	0	0	0	0	0	0	52	0	0	0	0	0	1	0	0	1	0	0	4
76e06af564a6dd4128f0a63021a1b6bd	10	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0e0de2b10d48ae28dc0618438931e01f	10	0	0	0	0	2	0	0	5	6	0	6	0	0	0	25	0	0	0	0	5	0	0	0	0	0	1	3	18	2
952102ebf416e462bc229eee6fbacf2b	10	0	0	0	0	44	5	0	37	19	0	1	0	0	10	39	0	6	0	0	0	0	0	0	22	0	8	1	36	7
b8b65def3460040d971ad596e1ac7c12	9	2	1	0	0	1	8	13	0	1	0	3	3	13	9	4	0	8	0	0	0	0	0	0	0	0	0	9	0	2
00d0913ef7fbd876ddd4a7916cc74a35	9	7	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2	0
a364b13bfde0f448779bfbc3d1c6a283	9	0	0	0	0	6	9	9	9	7	5	17	10	0	2	25	0	19	0	0	0	0	0	0	4	0	2	15	23	9
515728253fe0ea381e8c4de538164e07	9	0	0	0	0	1	0	0	34	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
8012ff3fe710554c7784e53d393f30b1	9	0	0	0	0	5	0	1	28	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
b51583b1de4e112dedf04d8479145fdb	9	0	0	0	0	0	1	2	1	0	1	0	1	0	4	3	0	4	0	0	0	0	0	0	2	0	0	2	1	2
10cfc8aa931a1ab5904e013affd5cc7d	9	0	0	0	0	10	0	39	0	0	0	0	0	0	36	12	0	0	0	0	0	0	0	0	39	0	0	0	0	0
bf4ca2cfa92593c3473cdb9c01051ae4	9	0	0	0	0	0	0	9	12	22	33	3	0	1	0	0	0	39	0	0	0	0	0	2	57	0	0	0	52	0
f44087a1d7e551f9abd17712ae7fa840	9	6	0	0	0	15	0	10	0	24	1	32	0	0	0	2	0	40	2	0	12	0	0	4	0	0	2	8	3	4
74e82f94f57406dd205f2198322e52b3	9	61	34	42	9	8	0	74	18	99	39	7	6	247	3	14	35	54	0	0	4	0	0	3	42	23	10	6	8	9
30adcd5d27a171119a4e9726ac9a806a	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
427201651603eef9fedffaf46d75eab5	9	0	0	0	0	2	5	5	2	0	2	8	2	1	4	0	0	39	0	0	0	0	0	2	0	5	1	8	0	2
0d3358d9a67ddc8c060af5c8ba27730b	9	0	0	0	0	2	0	5	18	0	2	1	0	0	0	0	0	8	0	0	0	0	0	0	10	1	0	4	0	0
6b7f2836eb4bd5ee462da5b7039d5e4c	9	0	0	0	0	2	0	7	37	0	17	3	0	0	8	4	0	34	0	0	0	0	0	1	5	1	0	4	1	1
695064d2dba096f11bd01a1a16c911ac	9	0	0	0	0	16	6	48	54	0	1	3	0	2	87	6	0	12	0	0	0	0	0	1	0	0	0	0	0	0
19e8207c646ed99dc28754cd2b0bf641	9	0	0	0	0	0	4	5	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3
f2fcfccf9e4f2b10184d09fba20e4a18	9	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9b1025beebfeca470e711cdd6cdd977d	9	0	0	0	0	11	0	18	25	0	0	1	0	0	5	0	0	12	0	0	0	0	0	1	7	0	0	2	0	4
23720eee1e5cf0173c766179b6fea2ed	9	0	0	0	0	1	0	4	4	2	0	4	0	0	6	2	0	1	1	0	4	0	0	1	0	0	2	5	3	3
5a62af527ec1895042448f84ed138ec9	9	1	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5896d2e0c15606512d1e8efd79e073d9	9	0	0	0	0	1	3	10	2	0	0	0	1	0	23	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0
dd649213a5a300d5c55da1b5f23e67f2	9	0	24	50	56	6	0	10	43	12	19	25	2	2	60	24	32	18	10	0	15	4	7	10	57	0	18	23	41	24
dfc0dadbacf3939a65b261be35e6dcb3	9	0	0	0	0	4	0	21	4	4	0	0	0	0	1	4	0	0	0	0	0	0	0	3	0	0	0	0	6	0
0384cc4de84a2681d25bf9717077a5e0	9	0	0	0	0	4	0	2	13	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
ad25a7df589d21ac2bbbb543de288024	9	0	0	0	0	10	0	8	31	2	3	5	0	0	16	0	0	12	0	0	0	0	0	1	4	13	0	0	4	1
b293ec6f0434f8d59bc5896bd24e20c8	9	0	0	0	0	1	0	3	11	0	0	0	0	1	24	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0
d1db58273d6928fb72105df12b2d14e8	9	0	0	0	0	3	0	3	4	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32f979aa64da8d474210f779ee4cce96	9	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	5	0	0
a579cf97ff9a565b11ef940d36c024f8	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0
9a46872d1735d02a9dceaaf3feeca41e	9	0	0	0	0	4	0	2	1	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f346ef4372528034f73b009fccd8c75d	9	3	0	0	0	0	2	7	2	0	0	2	0	8	2	9	0	6	2	0	2	0	0	0	0	0	0	0	0	0
545782eba764bc335e43c8487e49109e	9	0	0	0	0	0	0	0	18	0	23	14	0	0	0	9	0	5	0	0	0	0	0	2	19	0	0	3	4	0
9edb36dacd8b6f5e8c0af1c1ad347b52	9	0	0	0	0	12	0	1	3	0	0	0	0	0	0	7	0	35	0	0	0	0	0	0	6	0	0	0	0	0
34d7b7887dd25187158fc838bf965d22	9	0	0	0	0	0	2	7	1	4	0	0	0	1	14	1	0	0	4	0	10	0	0	2	0	1	0	2	7	2
9de78eb9af55c1bda98aca9144331a58	9	1	2	1	10	1	29	3	4	11	0	14	0	0	19	15	0	14	0	0	0	1	0	1	1	0	2	11	2	5
b601d8941191992149fd7c285fb28f62	9	0	0	0	0	0	0	6	0	0	0	0	0	0	22	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2f332765442b6e9c1fadede682fd31cd	9	0	0	0	0	6	0	1	57	0	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	1
737873451d96c681b75583e07091a391	9	0	0	0	0	20	0	24	31	45	15	59	0	0	0	29	0	69	4	0	25	0	0	12	21	134	5	81	124	39
eff46422d07b16c3f9c3ffb86c9e6fe7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0
b68ea552105515f92ac25d082c144ae3	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ed6c1d35801418e1cf57a6c2e7abb384	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
d106f4aa5b3f1d806ac8d33f5582b659	8	9	0	0	0	0	0	52	15	0	51	0	0	0	0	0	0	5	0	0	0	0	0	0	23	0	0	13	4	0
03fb33d77133a6c8cc0349f4b85ca049	8	0	0	0	0	4	0	3	3	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9f401527a89556489a9f3aa754081f7b	8	0	0	0	0	7	0	9	85	0	0	1	0	0	0	1	0	20	0	0	0	0	0	0	1	0	0	0	1	0
a9c5b6acd833986526cca33762c9e0ee	8	0	0	0	0	7	0	81	24	0	0	0	0	0	176	246	0	24	0	0	0	0	0	0	0	0	0	0	0	0
d5aaa3753896192efe64debad55daef7	8	83	0	0	0	7	6	47	19	4	14	19	0	67	23	12	0	30	2	0	1	0	0	1	46	0	0	5	3	7
