Feature ID	Taxon	Confidence						
ee1de0ff09d5a3ea7f8d2acd3d292461	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Pedomicrobium	s__	0.7034860635775199
06267f8b37347784fd35ea5ddcd3efad	d__Bacteria	p__Entotheonellaeota	c__Entotheonellia	o__Entotheonellales	f__Entotheonellaceae	g__Entotheonellaceae	s__	0.9999905860247248
780a5c1d355fcb69d5f34c024cb59d6c	d__Bacteria	p__Spirochaetota	c__Leptospirae	o__Leptospirales	f__Leptospiraceae	g__Turneriella	s__	0.9999995787414413
2c67a0b8c2de52e1a4db7b5aadfeb470	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__AKYH767	g__AKYH767	s__	0.9869576991045116
8e511ddef695a86d5f7ecfefd0d104f1	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	g__Vicinamibacteraceae	s__	0.8703507302839479
a0620165a86fa4879c194e3d7e595f51	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__TRA3-20	g__TRA3-20	s__	0.9996237439914284
9342564daac0fea31a8ca665f0c28cbd	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__env.OPS_17	g__env.OPS_17	s__	0.7163863369458385
2a562c04a92fc816de51a330491d2056	d__Bacteria	p__Verrucomicrobiota	c__Omnitrophia	o__Omnitrophales	f__Omnitrophales	g__Omnitrophales	s__	0.8588393726247231
2a17803b86e5ea91c663701d878d774d	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	g__Legionella	s__	0.9995044569682492
3c157efcafc08eba03fe1cccd9451e58	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Diplorickettsiales	f__Diplorickettsiaceae	g__Aquicella	s__	0.9996077609364669
4e8d914bc2c4e5c14f2a5c1559a92a51	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__env.OPS_17	g__env.OPS_17	s__	0.9583134090639729
e036f517f3a2e974e233c8cdf1c47352	d__Bacteria	p__Acidobacteriota	c__Subgroup_5	o__Subgroup_5	f__Subgroup_5	g__Subgroup_5	s__	0.9998097635067217
b8b851a0caf6ca9e8c9b7ea69866c38e	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9540711000357904
de95150223ffc205858e9e7f2803fec2	d__Bacteria	p__Verrucomicrobiota	c__Omnitrophia	o__Omnitrophales	f__Omnitrophales	g__Omnitrophales	s__	0.8402171252117708
f205d52801f9dfbb835da2d910a2ab1b	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Magnetospirillaceae	g__uncultured	s__	0.8610658623743687
33f42ba7418848a450bff691b4acd277	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	0.9983612156177626				
8fb2c1effec11595ce12ca0288bafd7b	d__Bacteria	p__Elusimicrobiota	c__Lineage_IIc	o__Lineage_IIc	f__Lineage_IIc	g__Lineage_IIc	s__	0.999959607
16d2d724f3a03b94f47ef9510542d43f	d__Bacteria	p__Verrucomicrobiota	c__Omnitrophia	o__Omnitrophales	f__Omnitrophales	g__Omnitrophales	s__	0.8246759015041674
fc2ed74c864b008301573b5757687bd9	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Blastocatellales	f__Blastocatellaceae	g__JGI_0001001-H03	s__	0.9767983690810556
74594c3a483148f0e43729c4a63aef5d	d__Bacteria	p__Elusimicrobiota	c__Elusimicrobia	o__FCPU453	f__FCPU453	g__FCPU453	s__	0.9999425319644712
557b335b0af230328600951b6aa748db	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Salinisphaerales	f__Solimonadaceae	g__Alkanibacter	s__	0.9999427613822367
fe1a3b013c5c7711ffd634a0cc510026	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Gammaproteobacteria_Incertae_Sedis	f__Unknown_Family	g__Candidatus_Berkiella	s__	0.9975178586839591
179165f67b77312af8a8e83380903a88	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__Muribaculaceae	s__	0.977488391
74353a57344522d07a892e468ac93021	d__Bacteria	p__FCPU426	c__FCPU426	o__FCPU426	f__FCPU426	g__FCPU426	s__	0.7025537029352598
860f3e495f15ec4a851c597342342098	d__Bacteria	p__Verrucomicrobiota	c__Omnitrophia	o__Omnitrophales	f__Omnitrophaceae	g__Candidatus_Omnitrophus	s__	0.9968200581309234
7df6ac33fefec9c58c05146d2db2b305	d__Bacteria	p__Desulfobacterota	c__uncultured	o__uncultured	f__uncultured	g__uncultured	s__	0.7295496662987345
15ffd9061491ab4653b5bdf9d0b73ef6	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	g__Vicinamibacteraceae	s__	0.994534609
dec1207e088b14a252e020851deb94fb	d__Bacteria	p__Planctomycetota	c__Pla4_lineage	o__Pla4_lineage	f__Pla4_lineage	g__Pla4_lineage	s__	0.9984727253929127
36fe35e7a4b7085f7312269737a5c06c	d__Bacteria	p__Verrucomicrobiota	c__Omnitrophia	o__Omnitrophales	f__Omnitrophales	g__Omnitrophales	s__	0.8783035715015575
79218f8befdf79bee2acc002b31a16a0	d__Bacteria	p__Cyanobacteria	c__Vampirivibrionia	o__Caenarcaniphilales	f__Caenarcaniphilales	g__Caenarcaniphilales	s__	0.9999919831708339
e538a67b853f581b54bf3a8658d5fd52	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Diplorickettsiales	f__Diplorickettsiaceae	g__Aquicella	s__	0.9996284393710797
3b8984a052f60f1f8a4644a541d3ca29	d__Bacteria	p__Bdellovibrionota	c__Oligoflexia	o__0319-6G20	f__0319-6G20	g__0319-6G20	s__	0.9984474961157096
f8ec05e57b3a33f7f87345b63953e6e0	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9645478573985213
dc1b2f006879228aabcbdc17d4d67c40	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__Spirochaeta_2	s__	0.9311198761757391
e3828a3ef6b55724cb588cf8ff7a2b2e	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Microscillaceae	g__OLB12	s__	0.997953064
78a289c49b976c1c29b5ba7239655939	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9978389558413241
033e4af1ae9f28ef8b5568a83dc6535f	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	g__uncultured	s__	0.7412747872539456
50d88f8ed98e51fbbefe713be869b4b8	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__AKYH767	g__AKYH767	s__	0.9740003269758097
d54d97764666ba84b7b1f59fcddbe0ce	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	0.9999084301938607		
a7e67a0404e816884a985ee3408628b8	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Diplorickettsiales	f__Diplorickettsiaceae	g__uncultured	s__	0.9996804222496894
d0a8dd2d50b23c894217a381f2337794	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Nitrosomonadaceae	g__Ellin6067	s__	0.999410127
93d01c533a8aa22acb36dc11c904d4bb	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	s__	0.9999163245648204
4452452454d7d299c1844e51693629de	d__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Ardenticatenales	f__uncultured	g__uncultured	s__	0.998138604
882606a33a308d45ed6e1b916e4d96ea	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Planctomycetales	f__Schlesneriaceae	g__Planctopirus	s__	0.9997475022648111
f4d64e37da1fad25e2b66d7cd8e59997	d__Bacteria	p__Acidobacteriota	c__Subgroup_5	o__Subgroup_5	f__Subgroup_5	g__Subgroup_5	s__	0.9999983441011079
11b9791975a7649e663a75499d4bd3be	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Hyphomicrobium	s__	0.8669215551427617
0cdb33311d180c249cbc0f57b3c58ee7	d__Bacteria	p__Bdellovibrionota	c__Oligoflexia	o__0319-6G20	f__0319-6G20	g__0319-6G20	s__	0.999589674
146f673fa7230c4556cac2238da6abb4	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Gammaproteobacteria_Incertae_Sedis	f__Unknown_Family	g__uncultured	s__	0.9991346056946088
d3ab368f2a6f211bd381cf00f11223cf	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.7910941169411602
b792cb3d4d9ba357cab996938d4f5005	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae	g__Gaiella	s__	0.9761758510111876
0bc1e13a22602620a7527d2e9fb9c038	d__Bacteria	p__Verrucomicrobiota	c__Omnitrophia	o__Omnitrophales	f__Omnitrophaceae	g__Candidatus_Omnitrophus	s__	0.9856172975064329
0dff4cd5e1039a54fad29eadc91e2f76	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__Muribaculaceae	s__	0.9968177382750184
7c6330c10007619b43883a09bd3b9cd7	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Diplorickettsiales	f__Diplorickettsiaceae	g__Aquicella	s__	0.9991447602412977
b5b99efb041654ae5b2c9ec183110417	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	0.9980726127484822		
061e6901117c6fca26e04c8791718c75	d__Bacteria	0.9999790102552562						
5b20d55690b2b2c4904181001397730f	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pir4_lineage	s__	0.9944199954335676
5d684a62bd09462621192b0673918a27	d__Bacteria	p__Chloroflexi	c__Chloroflexia	o__Thermomicrobiales	f__JG30-KF-CM45	g__JG30-KF-CM45	s__	0.9999854469430123
94c172da66a46e67e82176b916f01750	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__RB41	s__	0.9139843641076987
fde878d17b6422ef0bb360c5cb444b86	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Pseudonocardiales	f__Pseudonocardiaceae	g__Crossiella	s__	0.999432526
86e9907c49b4f402d80c66aa54950635	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9786130865683884
b1cac55fb6df27e756ab80a083b4337e	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pirellula	s__	0.9965736214448949
cabaa70703097852266da4e648a22056	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Isosphaerales	f__Isosphaeraceae	g__uncultured	s__	0.9933583621526759
ff51087ec8656e2c51d052a069948be4	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__uncultured	s__	0.9983561346982287
501ebfae84f8017ba4714ba341d25edb	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	0.9996351466127731		
351fd899c28000a5ccb67e1a1969feed	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Pseudonocardiales	f__Pseudonocardiaceae	g__Actinophytocola	s__	0.8085674912936305
ad78257691fe3f58bfafdea4a32d6a95	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Subgroup_17	f__Subgroup_17	g__Subgroup_17	s__	0.9999785964674656
1c08a1f46f6be5ac645390cc01b095f9	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__uncultured	g__uncultured	s__	0.9914336055460342
075af0c14f42de2a6e8c4fb19255889d	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__IMCC26256	f__IMCC26256	g__IMCC26256	s__	0.9794462979762211
4820e590902837c7eac7638ba2180075	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__A0839	g__A0839	s__	0.9999991936181357
3bf78a705141fd6f30ab44849c90b4ec	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9829631118994169
2cd24e9121c8c44e694adc4eab74db8a	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.7522832962583897
89e44ff5e979d37ef53b035cc5502a74	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micromonosporales	f__Micromonosporaceae	g__Allocatelliglobosispora	s__	0.9999976494978908
f35137f81749c4309133efc3c5384763	d__Bacteria	p__Acidobacteriota	c__Subgroup_22	o__Subgroup_22	f__Subgroup_22	g__Subgroup_22	s__	0.9995025286916136
b5303dce26c1dd02f89164bb64bc5fc6	d__Bacteria	p__Bdellovibrionota	c__Oligoflexia	o__0319-6G20	f__0319-6G20	g__0319-6G20	s__	0.999840306
f241084ae4aed1045fee8ffa706d2390	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	0.9929700537435334				
9571e5e700ccc363992e5d7bba5585b6	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9973292216610758
37410494db6d2c0e94a968771fa556ce	d__Bacteria	p__Acidobacteriota	c__Subgroup_22	o__Subgroup_22	f__Subgroup_22	g__Subgroup_22	s__	0.7556861618287959
af9e69935719d45d6cbe5b4a172e0a1f	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Planctomycetales	f__Schlesneriaceae	g__Planctopirus	s__	0.9997985311367906
693e7d37bd31da9de1a460d5bbf6ee73	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	0.9999969112457147		
69028cd582fe0d832772ce87595ff3e0	d__Bacteria	p__Chloroflexi	c__Chloroflexia	o__Thermomicrobiales	f__JG30-KF-CM45	g__JG30-KF-CM45	s__	0.9999842926952847
635481b750c38a646d1552276fa0708c	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.8968916430335927
fc844f49cd7e30481414576c740ea1ac	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9847021280106153
7a8885d320b9adb6e0ba4739d31e68ab	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	0.9945748185070367		
d893160d24bc00afa05b31e7563fda9e	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__uncultured	s__	0.99161884
871825bbdf9a0bc7784e9d25a7a40325	d__Bacteria	p__Chloroflexi	0.9510273968855825					
51bd0c0e8a15e1c73233c51e65306e8e	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__uncultured	s__	0.9986338867002077
ca6d7d3f273d0f5f15eca1d62dee75f2	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	0.9998327527372971		
5f369e0fdc52b99e757a4993ffc3ca86	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__uncultured	g__uncultured	s__	0.9999702776290345
c85cb20fadd9f7bfbf49fa7c1e4aa814	d__Bacteria	p__Verrucomicrobiota	c__Omnitrophia	o__Omnitrophales	f__Omnitrophaceae	g__Candidatus_Omnitrophus	s__	0.971116426
ab955cd888201eae92ac5ee53a680af9	d__Bacteria	p__Actinobacteriota	c__MB-A2-108	o__MB-A2-108	f__MB-A2-108	g__MB-A2-108	s__	0.9495165476456677
cf5ee79e5e1e4184208aad1b810acae7	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	g__Vicinamibacteraceae	s__	0.9874794306674551
b596c6543dd99db89dbd5688deba9fdf	d__Bacteria	p__Planctomycetota	c__Pla4_lineage	o__Pla4_lineage	f__Pla4_lineage	g__Pla4_lineage	s__	0.9418287961967928
580ed8624e4e28aef2751f957df55ead	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__uncultured	g__uncultured	s__	0.997258358
768c3e7c7c46d1e45836c33489e4d2c3	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Salinisphaerales	f__Solimonadaceae	g__Polycyclovorans	s__	0.9995680243466656
49567cf5a8b8ed955556d063121a585e	d__Bacteria	p__NB1-j	c__NB1-j	o__NB1-j	f__NB1-j	g__NB1-j	s__	0.9912373713298147
6c5585686a908eab55d43b3c2881016c	d__Bacteria	p__Chloroflexi	c__Anaerolineae	0.9873423694683646				
a13457a0f8fb03a692a1709748341bbc	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Pseudonocardiales	f__Pseudonocardiaceae	g__Pseudonocardia	s__	0.9969464833731718
2067453154209ce1856aa4d096d02106	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Methylococcales	f__Methylomonadaceae	g__IheB2-23	s__	0.9918660684814167
6d8e932e7a00f384e80c6a44f53a2681	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	0.9995314073611127				
828e4604cb200173cadfe59a4593245a	d__Bacteria	p__Planctomycetota	c__Pla4_lineage	o__Pla4_lineage	f__Pla4_lineage	g__Pla4_lineage	s__	0.9992191260408505
23bab5b4e82b2d2cd6705161aad58744	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	0.9999836858637882			
3cd0030b307ab557729bd607963aff1a	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__PLTA13	f__PLTA13	g__PLTA13	s__	0.9999294796207958
dbb44e01df090cb51e4a2fa84fa6ed06	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pir4_lineage	s__	0.9943211863962853
5c4a534c3637c89a0ba31d32f1fda23b	d__Bacteria	p__Planctomycetota	0.9873568072800141					
ad9ec3df9385793f2c993d287be5dac6	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__uncultured	s__	0.9848052631745438
35ab2f9305f741bd80b396c26392dbf2	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Methylocapsa	s__	0.9246057430723994
5b8583e335e3aecc151c71ce23292f3b	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Nitrosomonadaceae	g__MND1	s__	0.9996922965812434
93549e927cfaa24114c1bcdbd3de18a8	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Nitrosococcales	f__Nitrosococcaceae	g__wb1-P19	s__	0.9989805129439773
63a0600ab987b9c73e871f412fea1d28	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Vicinamibacteraceae	0.9989727833481532		
46936f281e0788f5786418c65f7f4092	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__PLTA13	f__PLTA13	g__PLTA13	s__	0.9979545686248881
0a3bb01f3d73e431b20be171cc64a17e	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Tepidisphaerales	f__WD2101_soil_group	g__WD2101_soil_group	s__	0.9940520116640893
99b8380c15f1d89fbe6dc5372cee20ea	d__Bacteria	p__Latescibacterota	c__Latescibacterota	o__Latescibacterota	f__Latescibacterota	g__Latescibacterota	s__	0.9928257439744084
66beee743967266a26f19a90ce302a6c	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Steroidobacterales	f__Woeseiaceae	g__Woeseia	s__	0.7877287010259936
ed44bf0eeabcf98f68085cb58b7418fb	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methyloligellaceae	g__Methyloligellaceae	s__	0.9629379780156515
70d9b18a0c24e09c05b618e51dd4d3d7	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae	g__Gaiella	s__	0.9483166969149049
d5da9e53e0e7bc07077930cc96c0c2f1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__PLTA13	f__PLTA13	g__PLTA13	s__	0.9999454804674472
f4295f1f85ef65296180694a67148a05	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__uncultured	s__	0.9592269656440211
5b1928a7304dff13e12fcdd13a83a1db	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__uncultured	g__uncultured	s__	0.9653691846443432
a14781926b80ffb34e5a2fe66ded8e09	d__Bacteria	p__Planctomycetota	c__OM190	o__OM190	f__OM190	g__OM190	s__	0.9851999702527369
82ffa39b6b8d434c55e9b65bba603e92	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Actinomarinales	f__uncultured	g__uncultured	s__	0.9996238225041935
efb634ef2ddc693f2284f4961e2ad3bf	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.9726915149234397
a01056e4c8f98c4cabba1374480b818f	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__CCM11a	f__CCM11a	g__CCM11a	s__	0.7674791189180482
41767587fbd15ea2e716dc42e265e955	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.8541090646770838
6829106d292a53c857cc92a3b5006789	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Sutterellaceae	g__uncultured	s__	0.9999764691496286
89857969971e3f47f24bf3141e8746cd	d__Bacteria	0.9999969363235984						
95d30f3f70e1e9a431e4f050cd97f5d7	d__Bacteria	p__Chloroflexi	c__Gitt-GS-136	o__Gitt-GS-136	f__Gitt-GS-136	g__Gitt-GS-136	s__	0.9999993807189966
09c21fa6036a8d0a97b940c51ed17173	d__Bacteria	p__Acidobacteriota	c__Holophagae	o__Subgroup_7	f__Subgroup_7	g__Subgroup_7	s__	0.9930469198064703
6d693f60547cfa30e3691a4608cb690e	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__uncultured	s__	0.9945848038925669
6d9dd035566df7f5d2ef170b02061534	d__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__Thermoanaerobaculales	f__Thermoanaerobaculaceae	g__Subgroup_10	s__	0.996847436
584cc6e31f1cc9172a93a6c63a955d60	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pir4_lineage	s__	0.9887166988981985
e5de5241daba22f14a433a7f706275ba	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__uncultured	g__uncultured	s__	0.9987685870642542
7fa5ea13d75c32dc5cea5c37a06aafe8	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pir4_lineage	s__	0.9980599080291992
a4010d033b27f54457e45183555d8105	d__Bacteria	0.9986007585398018						
833b818f252452de7b7ae0b3d9c8d337	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__uncultured	s__	0.9937768858773622
4495979dbefcfe4220c69aeda58aff53	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__Ignavibacteriales	0.9997585323659703			
0a88c4f91116c5afa004c19004577db1	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__uncultured	s__	0.9945220142745037
630481e89f927f4439eb10866a52244a	d__Bacteria	0.9999671787985138						
63351b1e2ec616736f839c920c06824a	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	0.9994802716322344		
dfe80f638481d1de21ced454270c9ef5	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Actinomarinales	f__uncultured	g__uncultured	s__	0.8727652127956215
b283016c9cc9b1fc3a1d671e1889675f	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Nitrosomonadaceae	g__MND1	s__	0.9979045440038465
9522853179206f6104cf71ee0534024f	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	0.9997876395584928		
2ed0c8a8e3bf0b35cb33fd2e4df1501b	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Actinomarinales	0.9852744985406483			
2b3131b787ad1358bbf0b044538f26f9	d__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__Thermoanaerobaculales	f__Thermoanaerobaculaceae	g__Subgroup_10	s__	0.9803962270410822
f88e1fb9848bf72137918f2697e2f539	d__Bacteria	0.9999685743699716						
9090f93f9452848ee3efe6f47e2d34fc	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Nitrosomonadaceae	g__mle1-7	s__	0.9378480843680245
a3c0c4577917d1fb27125f47cf8f361e	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Ga0077536	f__Ga0077536	g__Ga0077536	s__	0.9723753658769707
e1f0b73301bee26118d37d35801dcac0	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Sutterellaceae	g__uncultured	s__	0.9994817847328841
6392a7f034731a76e532995196980720	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__A0839	g__A0839	s__	0.9999998415527058
3cd563092d98157d6d6dc43749a08fb7	d__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__Thermoanaerobaculales	f__Thermoanaerobaculaceae	g__Subgroup_10	s__	0.9981416524651819
6574b4e4dd61f49c100dd0ca97da4485	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__uncultured	s__	0.8861094711313922
742ab2a782ad9d763ef2f6053692458f	d__Bacteria	p__Actinobacteriota	c__MB-A2-108	o__MB-A2-108	f__MB-A2-108	g__MB-A2-108	s__	0.9992631280075314
8356afb443c4227012629f11d4878119	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Actinomarinales	f__uncultured	g__uncultured	s__	0.9192138371319776
e06d925ec9611b84d5c5d886d0823ed9	d__Bacteria	p__Myxococcota	c__bacteriap25	o__bacteriap25	f__bacteriap25	g__bacteriap25	s__	0.9014147554481686
389e565e5dc3eec4af08cb4489bcc328	d__Bacteria	p__Chloroflexi	c__Anaerolineae	o__SBR1031	f__A4b	g__OLB13	s__	0.999997266
d8e780f63a0e01a3e4695d75aed0a8b6	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Salinisphaerales	f__Solimonadaceae	g__Polycyclovorans	s__	0.9999544976637671
81da5c123813795cc3a3f3ccacfbaa61	d__Bacteria	p__Chloroflexi	c__Chloroflexia	o__Thermomicrobiales	f__JG30-KF-CM45	g__JG30-KF-CM45	s__	0.9999812347473636
